customer_id,first_name,last_name,dob,gender,phone,email,city,state,customer_since,kyc_status,occupation,annual_income,risk_category
CUST000890,Ishaan,Chopra,1958-10-04,Male,9402369362,ishaan.chopra890@example.com,Hyderabad,Telangana,2021-07-29,Verified,Self Employed,1946774,Low
CUST000891,Aditya,Iyer,1978-10-27,Other,9713727117,aditya.iyer891@example.com,Mumbai,Maharashtra,2019-09-08,Verified,Doctor,4113638,High
CUST000892,Ishaan,Rao,1984-08-29,Other,9582984933,ishaan.rao892@example.com,Kochi,Kerala,2012-07-01,Verified,Self Employed,2932752,High
CUST000893,Shaurya,Mishra,1991-04-23,Male,9944128333,shaurya.mishra893@example.com,Bhopal,Madhya Pradesh,2022-05-31,Pending,Business,4423324,Low
CUST000894,Neha,Chopra,2005-10-30,Female,9413297150,neha.chopra894@example.com,Jaipur,Rajasthan,2021-10-08,Verified,Teacher,1472231,Low
CUST000895,Aarav,Nair,1965-08-10,Female,9377693663,aarav.nair895@example.com,Pune,Maharashtra,2018-06-04,Verified,Student,2999505,Low
CUST000896,Ananya,Chopra,1964-01-12,Male,9102867120,ananya.chopra896@example.com,Delhi,Delhi,2012-01-18,Verified,Salaried,1299739,Low
CUST000897,Vikas,Das,1987-01-19,Other,9910245109,vikas.das897@example.com,Chandigarh,Punjab,2013-11-05,Rejected,Freelancer,181787,Medium
CUST000898,Ayaan,Iyer,1998-12-29,Male,9494981942,ayaan.iyer898@example.com,Jaipur,Rajasthan,2013-06-16,Verified,Self Employed,1500316,Low
CUST000899,Amit,Jain,1999-07-15,Other,9340652775,amit.jain899@example.com,Delhi,Delhi,2023-05-31,Verified,Teacher,3686183,Medium
CUST000900,Krishna,Joshi,1984-04-20,Male,9372201091,krishna.joshi900@example.com,Chandigarh,Punjab,2015-04-24,Verified,Engineer,1237885,Low
CUST000901,Aditya,Joshi,1983-09-15,Other,9376618943,aditya.joshi901@example.com,Pune,Maharashtra,2022-08-12,Verified,Doctor,1493076,Low
CUST000902,Diya,Gupta,1957-10-25,Female,9627765725,diya.gupta902@example.com,Mumbai,Maharashtra,2021-06-21,Verified,Freelancer,1723184,Low
CUST000903,Sunita,Iyer,1992-04-20,Male,9752023897,sunita.iyer903@example.com,Chennai,Tamil Nadu,2018-03-26,Pending,Student,3685349,Low
CUST000904,Aarav,Das,1985-10-08,Other,9550178332,aarav.das904@example.com,Bhopal,Madhya Pradesh,2019-06-16,Verified,Consultant,2473831,Low
CUST000905,Kiran,Jain,1972-08-23,Female,9079848704,kiran.jain905@example.com,Ahmedabad,Gujarat,2019-06-17,Verified,Freelancer,706791,Low
CUST000906,Kiran,Bose,1975-09-20,Female,9937440394,kiran.bose906@example.com,Lucknow,Uttar Pradesh,2020-11-08,Verified,Consultant,2102843,Low
CUST000907,Vikas,Yadav,1990-08-13,Male,9601488608,vikas.yadav907@example.com,Hyderabad,Telangana,2018-11-13,Verified,Salaried,4346081,High
CUST000908,Ayaan,Rao,2004-07-21,Female,9136852830,ayaan.rao908@example.com,Chandigarh,Punjab,2021-08-19,Verified,Retired,4205395,Low
CUST000909,Sai,Kumar,1981-03-23,Other,9462632514,sai.kumar909@example.com,Bengaluru,Karnataka,2018-12-10,Rejected,Consultant,755372,Low
CUST000910,Sai,Mehta,1976-06-28,Male,9421751887,sai.mehta910@example.com,Mumbai,Maharashtra,2023-06-16,Verified,Freelancer,2514554,Medium
CUST000911,Diya,Gupta,1970-10-29,Female,9384091122,diya.gupta911@example.com,Pune,Maharashtra,2019-09-03,Verified,Consultant,1808819,Low
CUST000912,Pooja,Das,1985-07-09,Female,9618632397,pooja.das912@example.com,Mumbai,Maharashtra,2025-02-24,Verified,Business,2082126,Medium
CUST000913,Pooja,Mishra,1996-01-28,Female,9553007309,pooja.mishra913@example.com,Kochi,Kerala,2019-12-21,Verified,Doctor,3021436,Low
CUST000914,Vikas,Sharma,1996-07-31,Male,9219881927,vikas.sharma914@example.com,Pune,Maharashtra,2023-02-01,Verified,Consultant,3038026,Low
CUST000915,Sunita,Verma,1983-06-12,Male,9486401042,sunita.verma915@example.com,Chandigarh,Punjab,2017-10-16,Verified,Student,2534414,Low
CUST000916,Avni,Gupta,1987-08-21,Male,9744600452,avni.gupta916@example.com,Kochi,Kerala,2014-02-01,Pending,Consultant,1019889,Low
CUST000917,Arjun,Kumar,1983-07-23,Male,9293913044,arjun.kumar917@example.com,Pune,Maharashtra,2024-05-04,Verified,Business,2673147,Medium
CUST000918,Rohit,Joshi,1991-03-19,Male,9461540211,rohit.joshi918@example.com,Delhi,Delhi,2025-03-12,Verified,Engineer,536724,Low
CUST000919,Diya,Chopra,1964-08-03,Female,9298315229,diya.chopra919@example.com,Kochi,Kerala,2014-04-30,Verified,Salaried,4125293,Low
CUST000920,Amit,Reddy,2000-09-22,Male,9608493783,amit.reddy920@example.com,Bengaluru,Karnataka,2013-05-01,Verified,Freelancer,3438480,Low
CUST000921,Anika,Joshi,1967-03-22,Female,9969443916,anika.joshi921@example.com,Pune,Maharashtra,2017-09-19,Verified,Engineer,192185,High
CUST000922,Aadhya,Patel,1977-09-10,Other,9292913203,aadhya.patel922@example.com,Bhopal,Madhya Pradesh,2017-08-09,Verified,Business,3491141,Low
CUST000923,Ayaan,Kumar,1955-04-03,Other,9310615372,ayaan.kumar923@example.com,Delhi,Delhi,2015-04-19,Verified,Business,3273356,Low
CUST000924,Avni,Chopra,2001-07-20,Other,9473236533,avni.chopra924@example.com,Chandigarh,Punjab,2022-12-27,Verified,Self Employed,3849603,Low
CUST000925,Aarav,Bose,1969-03-25,Male,9078436142,aarav.bose925@example.com,Lucknow,Uttar Pradesh,2018-05-10,Verified,Teacher,295491,Low
CUST000926,Priya,Jain,1995-10-08,Female,9437347642,priya.jain926@example.com,Delhi,Delhi,2022-10-10,Verified,Student,323829,Medium
CUST000927,Rahul,Mishra,1974-08-21,Other,9821458414,rahul.mishra927@example.com,Jaipur,Rajasthan,2023-08-02,Verified,Teacher,350285,Low
CUST000928,Kiran,Mehta,1980-05-16,Female,9389982780,kiran.mehta928@example.com,Hyderabad,Telangana,2015-05-06,Pending,Doctor,3700918,Low
CUST000929,Aarav,Mishra,1971-10-23,Male,9464493699,aarav.mishra929@example.com,Hyderabad,Telangana,2024-08-25,Verified,Teacher,4138202,Low
CUST000930,Kiran,Singh,1959-02-09,Female,9573857368,kiran.singh930@example.com,Pune,Maharashtra,2012-05-14,Verified,Business,1329203,Low
CUST000931,Nitin,Verma,1996-11-26,Female,9811872333,nitin.verma931@example.com,Hyderabad,Telangana,2020-04-26,Verified,Self Employed,278128,Medium
CUST000932,Avni,Mehta,1995-05-11,Male,9153911498,avni.mehta932@example.com,Chennai,Tamil Nadu,2026-02-09,Pending,Retired,550529,Low
CUST000933,Ishaan,Rao,1955-07-28,Female,9365118939,ishaan.rao933@example.com,Bengaluru,Karnataka,2018-03-24,Verified,Doctor,3173891,Medium
CUST000934,Sara,Iyer,1963-10-01,Other,9904322302,sara.iyer934@example.com,Mumbai,Maharashtra,2016-05-23,Verified,Retired,1292565,Low
CUST000935,Vivaan,Yadav,1967-01-25,Male,9135462127,vivaan.yadav935@example.com,Hyderabad,Telangana,2020-06-24,Verified,Doctor,474687,Low
CUST000936,Rohit,Bose,1962-08-11,Male,9312616324,rohit.bose936@example.com,Delhi,Delhi,2023-09-01,Verified,Consultant,2948654,Medium
CUST000937,Reyansh,Rao,2005-11-23,Male,9762974549,reyansh.rao937@example.com,Chandigarh,Punjab,2016-10-20,Pending,Salaried,1826429,Low
CUST000938,Aadhya,Rao,1963-03-02,Other,9120381876,aadhya.rao938@example.com,Lucknow,Uttar Pradesh,2025-01-08,Verified,Student,623184,Low
CUST000939,Sara,Singh,1976-07-29,Male,9898138815,sara.singh939@example.com,Bengaluru,Karnataka,2023-10-11,Verified,Self Employed,2370602,Low
CUST000940,Sai,Iyer,1993-05-16,Female,9323182971,sai.iyer940@example.com,Mumbai,Maharashtra,2021-06-20,Verified,Consultant,852404,Medium
CUST000941,Ananya,Yadav,1979-10-16,Female,9000000152,ananya.yadav941@example.com,Bengaluru,Karnataka,2026-04-15,Verified,Business,1777375,Low
CUST000942,Sunita,Mehta,2003-05-11,Other,9509025561,sunita.mehta942@example.com,Lucknow,Uttar Pradesh,2023-04-21,Verified,Self Employed,2367783,Low
CUST000943,Sara,Reddy,2003-06-13,Female,9478122489,sara.reddy943@example.com,Ahmedabad,Gujarat,2012-12-13,Verified,Engineer,518758,Low
CUST000944,Myra,Sharma,1959-05-20,Male,9436551584,myra.sharma944@example.com,Mumbai,Maharashtra,2023-11-21,Verified,Teacher,1211315,Low
CUST000945,Sai,Kumar,1975-06-11,Female,9505429608,sai.kumar945@example.com,Kochi,Kerala,2012-11-18,Verified,Salaried,3591914,Low
CUST000946,Avni,Rao,1986-11-09,Male,9982210401,avni.rao946@example.com,Lucknow,Uttar Pradesh,2020-10-13,Verified,Consultant,1222405,Medium
CUST000947,Pooja,Jain,1955-06-12,Female,9428773836,pooja.jain947@example.com,Bhopal,Madhya Pradesh,2016-03-17,Verified,Business,3532999,Low
CUST000948,Sai,Gupta,1990-11-22,Other,9428946420,sai.gupta948@example.com,Bengaluru,Karnataka,2017-06-11,Pending,Student,3269159,Medium
CUST000949,Nitin,Jain,1974-03-10,Male,9441706462,nitin.jain949@example.com,Jaipur,Rajasthan,2019-12-15,Pending,Doctor,2617829,Medium
CUST000950,Vivaan,Iyer,1975-07-21,Other,9558243017,vivaan.iyer950@example.com,Jaipur,Rajasthan,2020-06-17,Verified,Self Employed,2617735,Low
CUST000951,Vikas,Jain,1957-01-07,Male,9153888245,vikas.jain951@example.com,Kochi,Kerala,2015-01-04,Verified,Salaried,3031531,Low
CUST000952,Rohit,Verma,1976-06-04,Male,9335384951,rohit.verma952@example.com,Chennai,Tamil Nadu,2020-11-07,Verified,Student,1037111,Low
CUST000953,Amit,Yadav,1996-11-05,Other,9180933913,amit.yadav953@example.com,Kochi,Kerala,2023-01-18,Verified,Teacher,2889689,High
CUST000954,Vivaan,Bose,1961-11-22,Male,9987561786,vivaan.bose954@example.com,Mumbai,Maharashtra,2024-05-23,Verified,Consultant,250312,Low
CUST000955,Reyansh,Patel,1957-08-21,Other,9156182980,reyansh.patel955@example.com,Mumbai,Maharashtra,2017-06-25,Verified,Doctor,4141713,Low
CUST000956,Ira,Kumar,1980-06-12,Other,9160936595,ira.kumar956@example.com,Bhopal,Madhya Pradesh,2015-01-02,Pending,Business,2790768,Low
CUST000957,Sunita,Mehta,1980-09-25,Male,9843368750,sunita.mehta957@example.com,Kochi,Kerala,2025-02-26,Verified,Teacher,1813311,Low
CUST000958,Neha,Iyer,2000-05-19,Male,9137455611,neha.iyer958@example.com,Hyderabad,Telangana,2017-09-21,Pending,Self Employed,1270959,Low
CUST000959,Avni,Verma,1956-11-27,Female,9376660811,avni.verma959@example.com,Pune,Maharashtra,2014-11-21,Verified,Salaried,533651,High
CUST000960,Nitin,Verma,1973-03-24,Female,9669106271,nitin.verma960@example.com,Kochi,Kerala,2019-03-09,Pending,Retired,1018405,High
CUST000961,Priya,Patel,1985-07-20,Female,9068826917,priya.patel961@example.com,Chennai,Tamil Nadu,2026-01-18,Pending,Teacher,1376180,Low
CUST000962,Anika,Kumar,1958-08-14,Male,9348087354,anika.kumar962@example.com,Chennai,Tamil Nadu,2017-04-28,Verified,Consultant,1325005,Low
CUST000963,Ayaan,Singh,1988-07-31,Other,9101570908,ayaan.singh963@example.com,Chandigarh,Punjab,2020-04-04,Rejected,Freelancer,723916,Medium
CUST000964,Shaurya,Iyer,1995-08-26,Female,9926999699,shaurya.iyer964@example.com,Mumbai,Maharashtra,2020-06-06,Pending,Self Employed,4006901,Low
CUST000965,Anika,Joshi,2003-01-08,Female,9969325914,anika.joshi965@example.com,Bengaluru,Karnataka,2012-06-23,Verified,Self Employed,1811173,High
CUST000966,Kiran,Patel,1971-08-05,Male,9426698069,kiran.patel966@example.com,Delhi,Delhi,2012-07-07,Rejected,Engineer,1480241,Low
CUST000967,Arjun,Yadav,1957-09-27,Other,9723483893,arjun.yadav967@example.com,Jaipur,Rajasthan,2019-04-22,Verified,Freelancer,3215012,Medium
CUST000968,Kiran,Jain,2005-05-05,Male,9405612996,kiran.jain968@example.com,Bengaluru,Karnataka,2019-08-28,Verified,Student,3587712,Low
CUST000969,Diya,Rao,1968-02-26,Female,9418696561,diya.rao969@example.com,Chandigarh,Punjab,2016-11-09,Verified,Engineer,3753159,Low
CUST000970,Vikas,Reddy,2002-06-01,Female,9951434682,vikas.reddy970@example.com,Hyderabad,Telangana,2017-05-25,Verified,Self Employed,4450063,Low
CUST000971,Kiran,Verma,1969-09-25,Female,9300869661,kiran.verma971@example.com,Mumbai,Maharashtra,2013-03-27,Verified,Teacher,4407013,Low
CUST000972,Aditya,Patel,1985-01-15,Male,9016809414,aditya.patel972@example.com,Ahmedabad,Gujarat,2026-02-15,Verified,Doctor,635698,Low
CUST000973,Priya,Iyer,2001-10-24,Male,9976205344,priya.iyer973@example.com,Chandigarh,Punjab,2012-05-17,Pending,Engineer,3893594,Low
CUST000974,Aadhya,Iyer,1995-04-14,Male,9662925081,aadhya.iyer974@example.com,Mumbai,Maharashtra,2023-01-14,Verified,Engineer,3405194,Medium
CUST000975,Reyansh,Gupta,1957-01-14,Female,9884133373,reyansh.gupta975@example.com,Chennai,Tamil Nadu,2013-12-31,Pending,Doctor,3182106,Medium
CUST000976,Reyansh,Patel,1991-01-02,Male,9781703211,reyansh.patel976@example.com,Pune,Maharashtra,2025-07-10,Verified,Teacher,1124725,Low
CUST000977,Avni,Singh,1983-07-05,Male,9778956133,avni.singh977@example.com,Kochi,Kerala,2022-01-13,Verified,Consultant,2669136,Low
CUST000978,Kiara,Verma,1970-02-18,Other,9502648016,kiara.verma978@example.com,Bhopal,Madhya Pradesh,2018-03-06,Verified,Salaried,2163968,Low
CUST000979,Rohit,Kumar,1990-09-27,Female,9812778221,rohit.kumar979@example.com,Delhi,Delhi,2012-04-24,Verified,Business,4303632,Medium
CUST000980,Kiara,Rao,1964-03-07,Other,9348629857,kiara.rao980@example.com,Bengaluru,Karnataka,2025-08-08,Verified,Teacher,2123043,Medium
CUST000981,Sara,Singh,2001-03-25,Male,9856053970,sara.singh981@example.com,Delhi,Delhi,2023-01-20,Verified,Freelancer,3776105,Low
CUST000982,Pooja,Mehta,1997-11-29,Other,9067368205,pooja.mehta982@example.com,Lucknow,Uttar Pradesh,2012-01-19,Verified,Student,887600,Medium
CUST000983,Reyansh,Iyer,1986-05-03,Female,9216505871,reyansh.iyer983@example.com,Hyderabad,Telangana,2017-12-10,Verified,Student,791212,Low
CUST000984,Priya,Iyer,1967-06-13,Female,9967908984,priya.iyer984@example.com,Delhi,Delhi,2017-04-10,Verified,Freelancer,2602664,Medium
CUST000985,Nitin,Sharma,1966-05-20,Male,9509386948,nitin.sharma985@example.com,Bengaluru,Karnataka,2018-07-18,Verified,Self Employed,3013008,Medium
CUST000986,Meera,Jain,1960-12-03,Other,9145788707,meera.jain986@example.com,Kochi,Kerala,2014-01-20,Verified,Student,2153679,Medium
CUST000987,Aadhya,Yadav,1997-11-06,Male,9820974619,aadhya.yadav987@example.com,Jaipur,Rajasthan,2013-06-04,Verified,Engineer,4331507,Low
CUST000988,Ira,Chopra,1968-06-13,Other,9968722589,ira.chopra988@example.com,Kochi,Kerala,2016-05-25,Verified,Salaried,2849706,Medium
CUST000989,Aarav,Chopra,1971-09-16,Other,9350405669,aarav.chopra989@example.com,Chandigarh,Punjab,2019-06-11,Verified,Freelancer,501416,Low
CUST000990,Arjun,Iyer,2003-08-09,Male,9554428679,arjun.iyer990@example.com,Chennai,Tamil Nadu,2020-11-02,Verified,Doctor,2647625,Low
CUST000991,Krishna,Reddy,2002-10-16,Other,9946338915,krishna.reddy991@example.com,Chandigarh,Punjab,2021-01-29,Verified,Business,2930462,Low
CUST000992,Priya,Nair,1998-05-11,Male,9562926933,priya.nair992@example.com,Bhopal,Madhya Pradesh,2019-09-13,Verified,Doctor,1037489,Low
CUST000993,Anika,Mehta,1990-02-05,Female,9507846850,anika.mehta993@example.com,Kochi,Kerala,2025-09-05,Verified,Engineer,2590086,Medium
CUST000994,Krishna,Sharma,1982-07-05,Other,9918911797,krishna.sharma994@example.com,Hyderabad,Telangana,2015-09-12,Verified,Consultant,2978566,Low
CUST000995,Ishaan,Verma,1987-09-04,Male,9641547155,ishaan.verma995@example.com,Delhi,Delhi,2016-07-15,Verified,Student,3251154,Low
CUST000996,Ayaan,Bose,2002-01-21,Male,9367500942,ayaan.bose996@example.com,Lucknow,Uttar Pradesh,2014-06-12,Verified,Business,475213,Medium
CUST000997,Reyansh,Yadav,2002-06-24,Male,9987809270,reyansh.yadav997@example.com,Jaipur,Rajasthan,2018-02-03,Verified,Retired,4493890,Low
CUST000998,Nitin,Das,1969-08-09,Male,9586605986,nitin.das998@example.com,Jaipur,Rajasthan,2022-02-01,Verified,Self Employed,2685259,Medium
CUST000999,Sai,Mishra,1985-04-24,Other,9548596559,sai.mishra999@example.com,Bhopal,Madhya Pradesh,2018-06-17,Verified,Student,2734681,High
CUST001000,Pooja,Mehta,1993-05-29,Female,9020002453,pooja.mehta1000@example.com,Delhi,Delhi,2025-02-24,Verified,Retired,790255,High
